Month,Year,Dayweek,Time,Time of day,Day of week,Christmas Period,Easter Period,Time ID
3,2017,Saturday,0:00,Night,Weekend,No,No,7453
3,2017,Saturday,0:25,Night,Weekend,No,No,7454
3,2017,Saturday,1:00,Night,Weekend,No,No,7455
3,2017,Saturday,2:00,Night,Weekend,No,No,7456
3,2017,Saturday,3:00,Night,Weekend,No,No,7457
3,2017,Saturday,4:14,Night,Weekend,No,No,7458
3,2017,Saturday,10:00,Day,Weekend,No,No,7459
3,2017,Saturday,10:30,Day,Weekend,No,No,7460
3,2017,Saturday,11:35,Day,Weekend,No,No,7461
3,2017,Saturday,13:15,Day,Weekend,No,No,7462
3,2017,Saturday,13:20,Day,Weekend,No,No,7463
3,2017,Saturday,14:00,Day,Weekend,No,No,7464
3,2017,Saturday,22:25,Night,Weekend,No,No,7465
3,2017,Sunday,0:25,Night,Weekend,No,No,7466
3,2017,Sunday,1:00,Night,Weekend,No,No,7467
3,2017,Sunday,5:00,Night,Weekend,No,No,7468
3,2017,Sunday,7:50,Day,Weekend,No,No,7469
3,2017,Sunday,8:05,Day,Weekend,No,No,7470
3,2017,Sunday,14:43,Day,Weekend,No,No,7471
3,2017,Sunday,23:00,Night,Weekend,No,No,7472
3,2017,Thursday,2:00,Night,Weekday,No,No,7473
3,2017,Thursday,6:58,Day,Weekday,No,No,7474
3,2017,Thursday,7:39,Day,Weekday,No,No,7475
3,2017,Thursday,9:00,Day,Weekday,No,No,7476
3,2017,Thursday,11:29,Day,Weekday,No,No,7477
3,2017,Thursday,11:30,Day,Weekday,No,No,7478
3,2017,Thursday,11:50,Day,Weekday,No,No,7479
3,2017,Thursday,13:30,Day,Weekday,No,No,7480
3,2017,Thursday,14:28,Day,Weekday,No,No,7481
3,2017,Thursday,14:47,Day,Weekday,No,No,7482
3,2017,Thursday,15:00,Day,Weekday,No,No,7483
3,2017,Thursday,17:20,Day,Weekday,No,No,7484
3,2017,Thursday,17:30,Day,Weekday,No,No,7485
3,2017,Thursday,17:40,Day,Weekday,No,No,7486
3,2017,Thursday,18:40,Night,Weekday,No,No,7487
3,2017,Thursday,20:20,Night,Weekday,No,No,7488
3,2017,Thursday,20:40,Night,Weekday,No,No,7489
3,2017,Tuesday,2:30,Night,Weekday,No,No,7490
3,2017,Tuesday,4:00,Night,Weekday,No,No,7491
3,2017,Tuesday,7:45,Day,Weekday,No,No,7492
3,2017,Tuesday,8:00,Day,Weekday,No,No,7493
3,2017,Tuesday,8:14,Day,Weekday,No,No,7494
3,2017,Tuesday,14:10,Day,Weekday,No,No,7495
3,2017,Tuesday,16:00,Day,Weekday,No,No,7496
3,2017,Tuesday,16:10,Day,Weekday,No,No,7497
3,2017,Tuesday,16:25,Day,Weekday,No,No,7498
3,2017,Tuesday,17:15,Day,Weekday,No,No,7499
3,2017,Tuesday,19:39,Night,Weekday,No,No,7500
3,2017,Wednesday,7:13,Day,Weekday,No,No,7501
3,2017,Wednesday,7:30,Day,Weekday,No,No,7502
3,2017,Wednesday,9:00,Day,Weekday,No,No,7503
3,2017,Wednesday,9:45,Day,Weekday,No,No,7504
3,2017,Wednesday,11:00,Day,Weekday,No,No,7505
3,2017,Wednesday,13:03,Day,Weekday,No,No,7506
3,2017,Wednesday,14:00,Day,Weekday,No,No,7507
3,2017,Wednesday,14:40,Day,Weekday,No,No,7508
3,2017,Wednesday,20:10,Night,Weekday,No,No,7509
3,2017,Wednesday,21:00,Night,Weekday,No,No,7510
3,2017,Wednesday,22:00,Night,Weekday,No,No,7511
2,2017,Friday,2:00,Night,Weekday,No,No,7512
2,2017,Friday,5:00,Night,Weekday,No,No,7513
2,2017,Friday,7:30,Day,Weekday,No,No,7514
2,2017,Friday,8:26,Day,Weekday,No,No,7515
2,2017,Friday,9:30,Day,Weekday,No,No,7516
2,2017,Friday,12:50,Day,Weekday,No,No,7517
2,2017,Friday,15:55,Day,Weekday,No,No,7518
2,2017,Friday,16:15,Day,Weekday,No,No,7519
2,2017,Friday,16:45,Day,Weekday,No,No,7520
2,2017,Friday,17:22,Day,Weekday,No,No,7521
2,2017,Friday,17:44,Day,Weekday,No,No,7522
2,2017,Friday,18:00,Night,Weekend,No,No,7523
2,2017,Friday,19:00,Night,Weekend,No,No,7524
2,2017,Friday,20:40,Night,Weekend,No,No,7525
2,2017,Friday,22:00,Night,Weekend,No,No,7526
2,2017,Friday,22:44,Night,Weekend,No,No,7527
2,2017,Monday,7:00,Day,Weekday,No,No,7528
2,2017,Monday,8:35,Day,Weekday,No,No,7529
2,2017,Monday,11:00,Day,Weekday,No,No,7530
2,2017,Monday,12:05,Day,Weekday,No,No,7531
2,2017,Monday,12:15,Day,Weekday,No,No,7532
2,2017,Monday,13:50,Day,Weekday,No,No,7533
2,2017,Monday,14:50,Day,Weekday,No,No,7534
2,2017,Monday,15:36,Day,Weekday,No,No,7535
2,2017,Monday,23:15,Night,Weekday,No,No,7536
2,2017,Saturday,2:26,Night,Weekend,No,No,7537
2,2017,Saturday,3:00,Night,Weekend,No,No,7538
2,2017,Saturday,4:25,Night,Weekend,No,No,7539
2,2017,Saturday,7:00,Day,Weekend,No,No,7540
2,2017,Saturday,15:15,Day,Weekend,No,No,7541
2,2017,Saturday,15:35,Day,Weekend,No,No,7542
2,2017,Saturday,16:45,Day,Weekend,No,No,7543
2,2017,Saturday,17:00,Day,Weekend,No,No,7544
2,2017,Saturday,20:30,Night,Weekend,No,No,7545
2,2017,Sunday,0:45,Night,Weekend,No,No,7546
2,2017,Sunday,3:00,Night,Weekend,No,No,7547
2,2017,Sunday,10:00,Day,Weekend,No,No,7548
2,2017,Sunday,12:50,Day,Weekend,No,No,7549
2,2017,Sunday,14:45,Day,Weekend,No,No,7550
2,2017,Sunday,16:15,Day,Weekend,No,No,7551
2,2017,Sunday,19:00,Night,Weekend,No,No,7552
2,2017,Sunday,20:05,Night,Weekend,No,No,7553
2,2017,Thursday,7:40,Day,Weekday,No,No,7554
2,2017,Thursday,11:30,Day,Weekday,No,No,7555
2,2017,Thursday,13:00,Day,Weekday,No,No,7556
2,2017,Thursday,14:00,Day,Weekday,No,No,7557
2,2017,Thursday,15:00,Day,Weekday,No,No,7558
2,2017,Thursday,17:06,Day,Weekday,No,No,7559
2,2017,Thursday,18:20,Night,Weekday,No,No,7560
2,2017,Thursday,21:10,Night,Weekday,No,No,7561
2,2017,Thursday,21:15,Night,Weekday,No,No,7562
2,2017,Thursday,21:32,Night,Weekday,No,No,7563
2,2017,Thursday,22:00,Night,Weekday,No,No,7564
2,2017,Tuesday,9:48,Day,Weekday,No,No,7565
2,2017,Tuesday,14:45,Day,Weekday,No,No,7566
2,2017,Tuesday,16:00,Day,Weekday,No,No,7567
2,2017,Tuesday,17:00,Day,Weekday,No,No,7568
2,2017,Wednesday,7:45,Day,Weekday,No,No,7569
2,2017,Wednesday,10:50,Day,Weekday,No,No,7570
2,2017,Wednesday,10:55,Day,Weekday,No,No,7571
2,2017,Wednesday,15:00,Day,Weekday,No,No,7572
2,2017,Wednesday,15:50,Day,Weekday,No,No,7573
2,2017,Wednesday,16:00,Day,Weekday,No,No,7574
2,2017,Wednesday,18:44,Night,Weekday,No,No,7575
2,2017,Wednesday,21:50,Night,Weekday,No,No,7576
1,2017,Friday,0:15,Night,Weekday,No,No,7577
1,2017,Friday,3:50,Night,Weekday,No,No,7578
1,2017,Friday,13:55,Day,Weekday,No,No,7579
1,2017,Friday,14:29,Day,Weekday,No,No,7580
1,2017,Friday,15:25,Day,Weekday,No,No,7581
1,2017,Friday,16:10,Day,Weekday,No,No,7582
1,2017,Friday,16:45,Day,Weekday,No,No,7583
1,2017,Friday,17:00,Day,Weekday,No,No,7584
1,2017,Friday,17:30,Day,Weekday,No,No,7585
1,2017,Friday,18:00,Night,Weekend,No,No,7586
1,2017,Friday,19:00,Night,Weekend,No,No,7587
1,2017,Friday,21:30,Night,Weekend,No,No,7588
1,2017,Friday,22:00,Night,Weekend,No,No,7589
1,2017,Friday,23:55,Night,Weekend,No,No,7590
1,2017,Monday,1:20,Night,Weekend,No,No,7591
1,2017,Monday,2:45,Night,Weekend,No,No,7592
1,2017,Monday,3:00,Night,Weekend,Yes,No,7593
1,2017,Monday,7:59,Day,Weekday,No,No,7594
1,2017,Monday,10:50,Day,Weekday,No,No,7595
1,2017,Monday,11:43,Day,Weekday,No,No,7596
1,2017,Monday,12:05,Day,Weekday,No,No,7597
1,2017,Monday,13:15,Day,Weekday,Yes,No,7598
1,2017,Monday,13:30,Day,Weekday,No,No,7599
1,2017,Monday,14:28,Day,Weekday,No,No,7600
1,2017,Monday,15:30,Day,Weekday,No,No,7601
1,2017,Monday,17:00,Day,Weekday,No,No,7602
1,2017,Monday,18:00,Night,Weekday,No,No,7603
1,2017,Monday,18:10,Night,Weekday,Yes,No,7604
1,2017,Monday,18:27,Night,Weekday,Yes,No,7605
1,2017,Saturday,0:35,Night,Weekend,No,No,7606
1,2017,Saturday,1:33,Night,Weekend,No,No,7607
1,2017,Saturday,6:00,Day,Weekend,No,No,7608
1,2017,Saturday,7:50,Day,Weekend,No,No,7609
1,2017,Saturday,11:00,Day,Weekend,No,No,7610
1,2017,Saturday,12:58,Day,Weekend,No,No,7611
1,2017,Saturday,14:00,Day,Weekend,No,No,7612
1,2017,Saturday,16:47,Day,Weekend,No,No,7613
1,2017,Saturday,17:25,Day,Weekend,No,No,7614
1,2017,Sunday,0:00,Night,Weekend,Yes,No,7615
1,2017,Sunday,4:30,Night,Weekend,No,No,7616
1,2017,Sunday,9:00,Day,Weekend,No,No,7617
1,2017,Sunday,12:11,Day,Weekend,No,No,7618
1,2017,Sunday,16:30,Day,Weekend,Yes,No,7619
1,2017,Sunday,16:50,Day,Weekend,No,No,7620
1,2017,Sunday,17:14,Day,Weekend,Yes,No,7621
1,2017,Sunday,22:00,Night,Weekend,No,No,7622
1,2017,Sunday,22:25,Night,Weekend,No,No,7623
1,2017,Thursday,0:00,Night,Weekday,No,No,7624
1,2017,Thursday,10:18,Day,Weekday,No,No,7625
1,2017,Thursday,15:00,Day,Weekday,No,No,7626
1,2017,Thursday,17:28,Day,Weekday,No,No,7627
1,2017,Thursday,21:50,Night,Weekday,No,No,7628
1,2017,Tuesday,3:00,Night,Weekday,No,No,7629
1,2017,Tuesday,9:25,Day,Weekday,No,No,7630
1,2017,Tuesday,12:00,Day,Weekday,No,No,7631
1,2017,Tuesday,12:48,Day,Weekday,No,No,7632
1,2017,Tuesday,14:15,Day,Weekday,Yes,No,7633
1,2017,Tuesday,14:20,Day,Weekday,No,No,7634
1,2017,Tuesday,15:21,Day,Weekday,Yes,No,7635
1,2017,Tuesday,16:00,Day,Weekday,No,No,7636
1,2017,Tuesday,16:00,Day,Weekday,Yes,No,7637
1,2017,Tuesday,16:30,Day,Weekday,No,No,7638
1,2017,Tuesday,17:25,Day,Weekday,No,No,7639
1,2017,Tuesday,17:40,Day,Weekday,No,No,7640
1,2017,Tuesday,19:58,Night,Weekday,No,No,7641
1,2017,Tuesday,22:00,Night,Weekday,No,No,7642
1,2017,Tuesday,23:30,Night,Weekday,No,No,7643
1,2017,Wednesday,3:50,Night,Weekday,No,No,7644
1,2017,Wednesday,5:15,Night,Weekday,No,No,7645
1,2017,Wednesday,11:55,Day,Weekday,No,No,7646
1,2017,Wednesday,13:12,Day,Weekday,No,No,7647
1,2017,Wednesday,16:58,Day,Weekday,No,No,7648
1,2017,Wednesday,18:30,Night,Weekday,No,No,7649
1,2017,Wednesday,18:50,Night,Weekday,No,No,7650
1,2017,Wednesday,19:00,Night,Weekday,No,No,7651
1,2017,Wednesday,21:00,Night,Weekday,No,No,7652
1,2017,Wednesday,21:30,Night,Weekday,No,No,7653
12,2016,Friday,2:10,Night,Weekday,No,No,7654
12,2016,Friday,4:50,Night,Weekday,Yes,No,7655
12,2016,Friday,9:15,Day,Weekday,No,No,7656
12,2016,Friday,12:10,Day,Weekday,Yes,No,7657
12,2016,Friday,13:00,Day,Weekday,No,No,7658
12,2016,Friday,15:25,Day,Weekday,No,No,7659
12,2016,Monday,5:00,Night,Weekend,No,No,7660
12,2016,Monday,10:00,Day,Weekday,No,No,7661
12,2016,Monday,11:40,Day,Weekday,No,No,7662
12,2016,Monday,15:29,Day,Weekday,Yes,No,7663
12,2016,Saturday,0:24,Night,Weekend,No,No,7664
12,2016,Saturday,0:52,Night,Weekend,No,No,7665
12,2016,Saturday,1:10,Night,Weekend,Yes,No,7666
12,2016,Saturday,1:48,Night,Weekend,No,No,7667
12,2016,Saturday,5:20,Night,Weekend,No,No,7668
12,2016,Saturday,11:07,Day,Weekend,No,No,7669
12,2016,Saturday,14:21,Day,Weekend,Yes,No,7670
12,2016,Saturday,15:15,Day,Weekend,No,No,7671
12,2016,Saturday,15:20,Day,Weekend,Yes,No,7672
12,2016,Saturday,19:38,Night,Weekend,No,No,7673
12,2016,Saturday,20:10,Night,Weekend,No,No,7674
12,2016,Saturday,21:50,Night,Weekend,Yes,No,7675
12,2016,Sunday,2:30,Night,Weekend,No,No,7676
12,2016,Sunday,3:00,Night,Weekend,No,No,7677
12,2016,Sunday,3:33,Night,Weekend,No,No,7678
12,2016,Sunday,8:15,Day,Weekend,No,No,7679
12,2016,Sunday,10:00,Day,Weekend,No,No,7680
12,2016,Sunday,14:00,Day,Weekend,Yes,No,7681
12,2016,Sunday,15:50,Day,Weekend,Yes,No,7682
12,2016,Sunday,20:50,Night,Weekend,No,No,7683
12,2016,Thursday,12:15,Day,Weekday,No,No,7684
12,2016,Thursday,15:15,Day,Weekday,Yes,No,7685
12,2016,Thursday,17:55,Day,Weekday,No,No,7686
12,2016,Thursday,18:09,Night,Weekday,No,No,7687
12,2016,Thursday,20:00,Night,Weekday,Yes,No,7688
12,2016,Thursday,20:45,Night,Weekday,No,No,7689
12,2016,Thursday,22:31,Night,Weekday,No,No,7690
12,2016,Tuesday,3:00,Night,Weekday,Yes,No,7691
12,2016,Tuesday,11:45,Day,Weekday,No,No,7692
12,2016,Tuesday,12:00,Day,Weekday,No,No,7693
12,2016,Tuesday,14:48,Day,Weekday,Yes,No,7694
12,2016,Tuesday,17:30,Day,Weekday,No,No,7695
12,2016,Tuesday,19:00,Night,Weekday,Yes,No,7696
12,2016,Tuesday,21:00,Night,Weekday,No,No,7697
12,2016,Tuesday,23:30,Night,Weekday,No,No,7698
12,2016,Tuesday,23:35,Night,Weekday,No,No,7699
12,2016,Wednesday,8:00,Day,Weekday,No,No,7700
12,2016,Wednesday,10:15,Day,Weekday,No,No,7701
12,2016,Wednesday,14:30,Day,Weekday,No,No,7702
12,2016,Wednesday,15:53,Day,Weekday,Yes,No,7703
12,2016,Wednesday,16:19,Day,Weekday,No,No,7704
12,2016,Wednesday,16:20,Day,Weekday,Yes,No,7705
12,2016,Wednesday,17:45,Day,Weekday,No,No,7706
12,2016,Wednesday,19:30,Night,Weekday,Yes,No,7707
12,2016,Wednesday,22:35,Night,Weekday,No,No,7708
11,2016,Friday,0:10,Night,Weekday,No,No,7709
11,2016,Friday,5:56,Night,Weekday,No,No,7710
11,2016,Friday,6:35,Day,Weekday,No,No,7711
11,2016,Friday,7:30,Day,Weekday,No,No,7712
11,2016,Friday,11:30,Day,Weekday,No,No,7713
11,2016,Friday,18:00,Night,Weekend,No,No,7714
11,2016,Monday,6:30,Day,Weekday,No,No,7715
11,2016,Monday,7:05,Day,Weekday,No,No,7716
11,2016,Monday,7:10,Day,Weekday,No,No,7717
11,2016,Monday,11:50,Day,Weekday,No,No,7718
11,2016,Monday,13:35,Day,Weekday,No,No,7719
11,2016,Monday,14:25,Day,Weekday,No,No,7720
11,2016,Monday,15:15,Day,Weekday,No,No,7721
11,2016,Monday,15:40,Day,Weekday,No,No,7722
11,2016,Monday,18:10,Night,Weekday,No,No,7723
11,2016,Saturday,2:30,Night,Weekend,No,No,7724
11,2016,Saturday,8:06,Day,Weekend,No,No,7725
11,2016,Saturday,14:40,Day,Weekend,No,No,7726
11,2016,Saturday,15:40,Day,Weekend,No,No,7727
11,2016,Saturday,17:11,Day,Weekend,No,No,7728
11,2016,Saturday,21:45,Night,Weekend,No,No,7729
11,2016,Saturday,22:00,Night,Weekend,No,No,7730
11,2016,Saturday,22:20,Night,Weekend,No,No,7731
11,2016,Saturday,22:21,Night,Weekend,No,No,7732
11,2016,Sunday,3:00,Night,Weekend,No,No,7733
11,2016,Sunday,3:40,Night,Weekend,No,No,7734
11,2016,Sunday,6:10,Day,Weekend,No,No,7735
11,2016,Sunday,9:00,Day,Weekend,No,No,7736
11,2016,Sunday,9:15,Day,Weekend,No,No,7737
11,2016,Sunday,11:55,Day,Weekend,No,No,7738
11,2016,Sunday,12:50,Day,Weekend,No,No,7739
11,2016,Sunday,13:37,Day,Weekend,No,No,7740
11,2016,Sunday,14:07,Day,Weekend,No,No,7741
11,2016,Sunday,16:00,Day,Weekend,No,No,7742
11,2016,Sunday,16:50,Day,Weekend,No,No,7743
11,2016,Sunday,17:45,Day,Weekend,No,No,7744
11,2016,Sunday,20:55,Night,Weekend,No,No,7745
11,2016,Thursday,0:15,Night,Weekday,No,No,7746
11,2016,Thursday,6:45,Day,Weekday,No,No,7747
11,2016,Thursday,7:52,Day,Weekday,No,No,7748
11,2016,Thursday,9:50,Day,Weekday,No,No,7749
11,2016,Thursday,14:40,Day,Weekday,No,No,7750
11,2016,Thursday,15:13,Day,Weekday,No,No,7751
11,2016,Tuesday,0:20,Night,Weekday,No,No,7752
11,2016,Tuesday,7:39,Day,Weekday,No,No,7753
11,2016,Tuesday,9:45,Day,Weekday,No,No,7754
11,2016,Tuesday,9:54,Day,Weekday,No,No,7755
11,2016,Tuesday,10:44,Day,Weekday,No,No,7756
11,2016,Wednesday,6:05,Day,Weekday,No,No,7757
11,2016,Wednesday,9:20,Day,Weekday,No,No,7758
11,2016,Wednesday,13:45,Day,Weekday,No,No,7759
11,2016,Wednesday,19:45,Night,Weekday,No,No,7760
11,2016,Wednesday,21:45,Night,Weekday,No,No,7761
10,2016,Friday,7:10,Day,Weekday,No,No,7762
10,2016,Friday,9:20,Day,Weekday,No,No,7763
10,2016,Friday,9:30,Day,Weekday,No,No,7764
10,2016,Friday,16:15,Day,Weekday,No,No,7765
10,2016,Friday,17:00,Day,Weekday,No,No,7766
10,2016,Friday,17:10,Day,Weekday,No,No,7767
10,2016,Friday,19:54,Night,Weekend,No,No,7768
10,2016,Friday,21:34,Night,Weekend,No,No,7769
10,2016,Friday,23:00,Night,Weekend,No,No,7770
10,2016,Friday,23:30,Night,Weekend,No,No,7771
10,2016,Monday,10:15,Day,Weekday,No,No,7772
10,2016,Monday,11:03,Day,Weekday,No,No,7773
10,2016,Monday,15:30,Day,Weekday,No,No,7774
10,2016,Monday,23:50,Night,Weekday,No,No,7775
10,2016,Saturday,0:27,Night,Weekend,No,No,7776
10,2016,Saturday,7:10,Day,Weekend,No,No,7777
10,2016,Saturday,11:50,Day,Weekend,No,No,7778
10,2016,Saturday,11:55,Day,Weekend,No,No,7779
10,2016,Saturday,12:30,Day,Weekend,No,No,7780
10,2016,Saturday,12:43,Day,Weekend,No,No,7781
10,2016,Saturday,16:37,Day,Weekend,No,No,7782
10,2016,Saturday,18:30,Night,Weekend,No,No,7783
10,2016,Saturday,22:50,Night,Weekend,No,No,7784
10,2016,Saturday,23:00,Night,Weekend,No,No,7785
10,2016,Saturday,23:30,Night,Weekend,No,No,7786
10,2016,Sunday,3:30,Night,Weekend,No,No,7787
10,2016,Sunday,9:48,Day,Weekend,No,No,7788
10,2016,Sunday,11:44,Day,Weekend,No,No,7789
10,2016,Sunday,12:35,Day,Weekend,No,No,7790
10,2016,Sunday,13:00,Day,Weekend,No,No,7791
10,2016,Sunday,15:46,Day,Weekend,No,No,7792
10,2016,Sunday,16:12,Day,Weekend,No,No,7793
10,2016,Sunday,16:40,Day,Weekend,No,No,7794
10,2016,Sunday,17:20,Day,Weekend,No,No,7795
10,2016,Sunday,17:30,Day,Weekend,No,No,7796
10,2016,Sunday,21:31,Night,Weekend,No,No,7797
10,2016,Thursday,13:33,Day,Weekday,No,No,7798
10,2016,Thursday,15:05,Day,Weekday,No,No,7799
10,2016,Thursday,15:09,Day,Weekday,No,No,7800
10,2016,Thursday,16:12,Day,Weekday,No,No,7801
10,2016,Thursday,16:30,Day,Weekday,No,No,7802
10,2016,Thursday,16:40,Day,Weekday,No,No,7803
10,2016,Thursday,18:17,Night,Weekday,No,No,7804
10,2016,Thursday,19:55,Night,Weekday,No,No,7805
10,2016,Thursday,20:30,Night,Weekday,No,No,7806
10,2016,Thursday,21:15,Night,Weekday,No,No,7807
10,2016,Tuesday,7:00,Day,Weekday,No,No,7808
10,2016,Tuesday,11:00,Day,Weekday,No,No,7809
10,2016,Tuesday,11:30,Day,Weekday,No,No,7810
10,2016,Tuesday,14:20,Day,Weekday,No,No,7811
10,2016,Tuesday,15:20,Day,Weekday,No,No,7812
10,2016,Tuesday,18:35,Night,Weekday,No,No,7813
10,2016,Tuesday,19:24,Night,Weekday,No,No,7814
10,2016,Tuesday,19:35,Night,Weekday,No,No,7815
10,2016,Tuesday,23:00,Night,Weekday,No,No,7816
10,2016,Wednesday,6:15,Day,Weekday,No,No,7817
10,2016,Wednesday,10:48,Day,Weekday,No,No,7818
10,2016,Wednesday,15:19,Day,Weekday,No,No,7819
10,2016,Wednesday,15:55,Day,Weekday,No,No,7820
10,2016,Wednesday,16:30,Day,Weekday,No,No,7821
10,2016,Wednesday,17:30,Day,Weekday,No,No,7822
10,2016,Wednesday,20:48,Night,Weekday,No,No,7823
10,2016,Wednesday,21:50,Night,Weekday,No,No,7824
10,2016,Wednesday,22:00,Night,Weekday,No,No,7825
9,2016,Friday,5:00,Night,Weekday,No,No,7826
9,2016,Friday,5:55,Night,Weekday,No,No,7827
9,2016,Friday,6:15,Day,Weekday,No,No,7828
9,2016,Friday,8:30,Day,Weekday,No,No,7829
9,2016,Friday,10:05,Day,Weekday,No,No,7830
9,2016,Friday,11:40,Day,Weekday,No,No,7831
9,2016,Friday,13:15,Day,Weekday,No,No,7832
9,2016,Friday,13:35,Day,Weekday,No,No,7833
9,2016,Friday,13:40,Day,Weekday,No,No,7834
9,2016,Friday,15:10,Day,Weekday,No,No,7835
9,2016,Friday,15:40,Day,Weekday,No,No,7836
9,2016,Friday,17:15,Day,Weekday,No,No,7837
9,2016,Monday,0:01,Night,Weekend,No,No,7838
9,2016,Monday,0:22,Night,Weekend,No,No,7839
9,2016,Monday,3:00,Night,Weekend,No,No,7840
9,2016,Monday,7:05,Day,Weekday,No,No,7841
9,2016,Monday,9:40,Day,Weekday,No,No,7842
9,2016,Monday,10:30,Day,Weekday,No,No,7843
9,2016,Monday,12:40,Day,Weekday,No,No,7844
9,2016,Monday,14:46,Day,Weekday,No,No,7845
9,2016,Monday,15:00,Day,Weekday,No,No,7846
9,2016,Monday,16:35,Day,Weekday,No,No,7847
9,2016,Monday,20:09,Night,Weekday,No,No,7848
9,2016,Monday,20:20,Night,Weekday,No,No,7849
9,2016,Monday,23:00,Night,Weekday,No,No,7850
9,2016,Saturday,6:00,Day,Weekend,No,No,7851
9,2016,Saturday,6:45,Day,Weekend,No,No,7852
9,2016,Saturday,8:56,Day,Weekend,No,No,7853
9,2016,Saturday,11:38,Day,Weekend,No,No,7854
9,2016,Saturday,12:15,Day,Weekend,No,No,7855
9,2016,Saturday,19:31,Night,Weekend,No,No,7856
9,2016,Saturday,21:00,Night,Weekend,No,No,7857
9,2016,Saturday,23:45,Night,Weekend,No,No,7858
9,2016,Sunday,2:22,Night,Weekend,No,No,7859
9,2016,Sunday,10:15,Day,Weekend,No,No,7860
9,2016,Sunday,13:15,Day,Weekend,No,No,7861
9,2016,Sunday,13:20,Day,Weekend,No,No,7862
9,2016,Sunday,15:00,Day,Weekend,No,No,7863
9,2016,Sunday,23:05,Night,Weekend,No,No,7864
9,2016,Thursday,10:30,Day,Weekday,No,No,7865
9,2016,Thursday,15:45,Day,Weekday,No,No,7866
9,2016,Thursday,21:10,Night,Weekday,No,No,7867
9,2016,Tuesday,2:00,Night,Weekday,No,No,7868
9,2016,Tuesday,10:00,Day,Weekday,No,No,7869
9,2016,Tuesday,14:40,Day,Weekday,No,No,7870
9,2016,Tuesday,18:47,Night,Weekday,No,No,7871
9,2016,Tuesday,20:00,Night,Weekday,No,No,7872
9,2016,Tuesday,21:08,Night,Weekday,No,No,7873
9,2016,Tuesday,22:20,Night,Weekday,No,No,7874
9,2016,Tuesday,23:00,Night,Weekday,No,No,7875
9,2016,Wednesday,12:20,Day,Weekday,No,No,7876
9,2016,Wednesday,14:45,Day,Weekday,No,No,7877
9,2016,Wednesday,16:00,Day,Weekday,No,No,7878
8,2016,Friday,1:20,Night,Weekday,No,No,7879
8,2016,Friday,2:00,Night,Weekday,No,No,7880
8,2016,Friday,3:20,Night,Weekday,No,No,7881
8,2016,Friday,4:00,Night,Weekday,No,No,7882
8,2016,Friday,13:45,Day,Weekday,No,No,7883
8,2016,Friday,15:40,Day,Weekday,No,No,7884
8,2016,Friday,16:10,Day,Weekday,No,No,7885
8,2016,Friday,18:15,Night,Weekend,No,No,7886
8,2016,Friday,19:00,Night,Weekend,No,No,7887
8,2016,Friday,22:40,Night,Weekend,No,No,7888
8,2016,Monday,5:00,Night,Weekend,No,No,7889
8,2016,Monday,8:10,Day,Weekday,No,No,7890
8,2016,Monday,9:20,Day,Weekday,No,No,7891
8,2016,Monday,10:09,Day,Weekday,No,No,7892
8,2016,Monday,11:14,Day,Weekday,No,No,7893
8,2016,Monday,16:30,Day,Weekday,No,No,7894
8,2016,Monday,19:05,Night,Weekday,No,No,7895
8,2016,Saturday,11:55,Day,Weekend,No,No,7896
8,2016,Saturday,12:45,Day,Weekend,No,No,7897
8,2016,Saturday,14:15,Day,Weekend,No,No,7898
8,2016,Saturday,18:21,Night,Weekend,No,No,7899
8,2016,Saturday,19:30,Night,Weekend,No,No,7900
8,2016,Saturday,19:40,Night,Weekend,No,No,7901
8,2016,Saturday,22:10,Night,Weekend,No,No,7902
8,2016,Sunday,1:00,Night,Weekend,No,No,7903
8,2016,Sunday,1:37,Night,Weekend,No,No,7904
8,2016,Sunday,4:20,Night,Weekend,No,No,7905
8,2016,Sunday,5:50,Night,Weekend,No,No,7906
8,2016,Sunday,8:35,Day,Weekend,No,No,7907
8,2016,Sunday,9:10,Day,Weekend,No,No,7908
8,2016,Sunday,11:00,Day,Weekend,No,No,7909
8,2016,Sunday,12:00,Day,Weekend,No,No,7910
8,2016,Sunday,12:20,Day,Weekend,No,No,7911
8,2016,Sunday,12:45,Day,Weekend,No,No,7912
8,2016,Sunday,13:54,Day,Weekend,No,No,7913
8,2016,Sunday,16:15,Day,Weekend,No,No,7914
8,2016,Sunday,18:37,Night,Weekend,No,No,7915
8,2016,Sunday,19:01,Night,Weekend,No,No,7916
8,2016,Thursday,9:45,Day,Weekday,No,No,7917
8,2016,Thursday,10:25,Day,Weekday,No,No,7918
8,2016,Thursday,11:05,Day,Weekday,No,No,7919
8,2016,Thursday,17:00,Day,Weekday,No,No,7920
8,2016,Thursday,21:05,Night,Weekday,No,No,7921
8,2016,Thursday,23:14,Night,Weekday,No,No,7922
8,2016,Thursday,23:50,Night,Weekday,No,No,7923
8,2016,Tuesday,2:50,Night,Weekday,No,No,7924
8,2016,Tuesday,5:20,Night,Weekday,No,No,7925
8,2016,Tuesday,11:45,Day,Weekday,No,No,7926
8,2016,Tuesday,19:00,Night,Weekday,No,No,7927
8,2016,Wednesday,6:00,Day,Weekday,No,No,7928
8,2016,Wednesday,6:45,Day,Weekday,No,No,7929
8,2016,Wednesday,12:09,Day,Weekday,No,No,7930
8,2016,Wednesday,14:00,Day,Weekday,No,No,7931
